event_id,energy_gev,cross_ratio,is_conformal_phase
0,149.91352085679145,1.0349267510142326,False
1,171.73686843230035,0.8263857859227719,False
2,133.03599303654516,1.2791245096645918,False
3,159.70463453748977,1.4722992856565909,False
4,760.3412387635037,1.0926584818372311,True
5,413.8934340964684,1.0003103494168342,True
6,601.0429154924343,1.0150364635496907,True
7,97.49682940612635,1.136073045539322,False
8,460.42705997639786,1.0496275281209884,True
9,526.8387707143047,1.016939939162422,True
10,815.7064695753669,0.9225467863328158,True
11,823.3308786112826,0.9687218848722765,True
12,364.85891455929203,1.0771948188268503,True
13,966.6529590518986,1.0206091575868768,True
14,103.04046253687585,0.9019100668396385,False
15,160.8372154156737,1.5334376166274195,False
16,439.02793743097703,1.0464338147041976,True
17,589.0145701083305,0.9696618608783951,True
18,520.3307553554187,0.9970964819040435,True
19,793.1578471893854,0.9511413480854771,True
20,732.7590695317185,0.9363581085942507,True
21,420.80958134929875,0.9863221538987557,True
22,751.8271316624376,1.0209222120102914,True
23,966.7517229124746,1.1129215834843795,True
24,694.8511726414315,1.0495065520194808,True
25,768.0732699899102,1.099316869557382,True
26,601.0833877510968,1.0233924347858523,True
27,201.46079323924667,1.42648131387134,False
28,888.0533411868059,1.1008804764523872,True
29,976.3131688013327,0.9614765153266589,True
30,652.192741766638,1.0431300203501497,True
31,776.2075788799677,1.017307525947655,True
32,520.3533550826368,1.0620012666893521,True
33,237.66487966910836,1.0673472349338016,False
34,924.2082884142394,0.9967407353626049,True
35,392.7775040382613,1.0194030799967058,True
36,201.4744753179018,1.0329105566055363,False
37,73.52783127666692,0.5588361155297376,False
38,820.1654599113515,0.9582883000062176,True
39,256.1462049727575,1.5148266144987041,False
40,348.242746483992,1.0560519570308067,True
41,205.0623581209869,1.5122097060174133,False
42,282.6011481438461,1.7457046320039082,False
43,776.6558626717052,1.012824340829724,True
44,62.98091085483986,1.0517181867428562,False
45,150.78568464896154,1.6526901744933684,False
46,453.61032444087095,1.0006927210548524,True
47,589.9868865595522,0.9037829667332402,True
48,199.79108594762,1.0786885430663649,False
49,534.6509948237658,0.9963085832049684,True
50,678.2252164536696,1.0154401221726106,True
51,309.28351907419403,1.0128037617667878,True
52,271.6893392576625,1.11023273852577,False
53,636.4339156291886,1.0112905006722843,True
54,651.2996763883339,0.9531895533694323,True
55,556.6615271332396,1.078618040740632,True
56,496.4686741020843,1.0132886122945528,True
57,441.9296251202088,0.9786786029974297,True
58,159.62981701839954,1.325154487164899,False
59,194.7087689275773,1.2695223339191481,False
60,622.1089096769556,0.876028430348122,True
61,452.02803193101215,1.0137069650581,True
62,125.02321416483636,1.1313136084616846,False
63,629.3940210866688,0.9886765087222986,True
64,915.7740414251001,0.9474965179690545,True
65,230.34767834642247,1.2028205473017919,False
66,262.2565369304019,1.1816386974404705,False
67,445.18730267625983,0.9359719265143535,True
68,973.2666828538545,1.0260397377347032,True
69,517.3541768209992,1.0180832683721792,True
70,710.5007024481401,1.0315469109459623,True
71,268.8312530739637,1.201525240342388,False
72,940.1514940332723,1.0211748354982013,True
73,857.5174085937034,0.9981028414061118,True
74,382.1869575187949,1.0327777315153983,True
75,691.8989072312145,1.067969502527691,True
76,170.2507941739373,1.1137779519815192,False
77,308.28844392693054,1.0421965528659942,True
78,543.1417604463811,1.1281902510448503,True
79,665.4017241624952,1.0064208989256864,True
80,392.37526756313815,1.0843986959924838,True
81,376.9194157097351,1.0257017029343651,True
82,359.9206913083789,1.006029331450863,True
83,471.64982664276886,1.0065475941862814,True
84,917.2449687585807,1.028261893712372,True
85,987.0178262857825,0.9798214051001647,True
86,817.6484881461249,0.9787150880337563,True
87,472.3130741596179,0.8878042203060587,True
88,566.5652674393912,1.0439286824161529,True
89,301.1832290257461,1.0177820795486743,True
90,632.2397228114213,1.0223790272620874,True
91,79.76836332713427,0.44889136409910035,False
92,695.3356606459361,1.0607363910551584,True
93,199.47294306007782,1.8867732440164438,False
94,95.00529939905337,0.2764467335447538,False
95,268.4207213324657,1.069407062132161,False
96,536.041915612986,1.0138191939468244,True
97,216.89710372259816,1.046136430357281,False
98,856.2110508105869,0.9754214747033086,True
99,382.98526503441,0.9245407120168116,True
100,332.6321153483365,1.0014580408517915,True
101,455.2687285520749,1.059721524363066,True
102,183.89222106765655,1.8077678042701772,False
103,426.4041924498928,0.9705261844111764,True
104,631.661304680762,1.0556772461757116,True
105,741.1129914206485,0.9575115481122337,True
106,988.3726518181347,0.982759885961505,True
107,256.51055467261585,0.9176014313955778,False
108,702.0204790038832,0.9378486021335183,True
109,483.64496627931504,0.98277655141039,True
110,375.67285048167116,1.125469710192777,True
111,925.9797968842419,1.0425546147353246,True
112,850.3459880506648,1.1205144981481274,True
113,94.40603480270758,1.8069310918543753,False
114,538.4137225569701,1.0135376202294657,True
115,501.2709991030127,0.9396776119329691,True
116,290.0432188624462,1.0985310140249136,False
117,839.2788471098069,1.0013355593485038,True
118,103.92329007692473,1.020798143265692,False
119,645.1008994513786,0.9928918962236787,True
120,499.701829503083,0.9617477641352942,True
121,76.74708357436948,1.1076224903436613,False
122,150.09076654439806,0.8488555367331052,False
123,98.57673991859409,1.1444107430806207,False
124,259.9483086582008,1.100463285212105,False
125,922.4499314502357,1.0764918809017352,True
126,657.7408872318587,1.0804497637175279,True
127,733.8744162817252,1.0403383185525448,True
128,112.2314774915501,1.6586030561489622,False
129,358.9027284147438,0.9986971094357321,True
130,946.6981673236032,1.014334616685806,True
131,446.5337379575754,1.0228887081642886,True
132,76.59537725943935,0.4932865620096085,False
133,581.5842482677676,0.9632065798519712,True
134,221.72589642780648,1.4523746347793134,False
135,133.8668593201665,1.1890258229427617,False
136,73.34563216059728,1.0155210729638124,False
137,420.1719020581199,1.0609725075755152,True
138,62.18929788222307,1.2960302267044743,False
139,563.1390625984172,0.99147807111893,True
140,714.7577974117521,0.9346322212302347,True
141,486.89222625334776,0.9736985903123372,True
142,886.9752685341555,1.0176296173391277,True
143,343.922242752624,0.944894590524354,True
144,324.3645166759641,0.8975101714621692,True
145,715.2958597405202,1.0806457365445339,True
146,508.7990591147882,1.0601251715583775,True
147,625.6453581661639,0.9583242347684726,True
148,546.4196127955537,1.0104738142717247,True
149,86.02332958853641,1.6150801344453818,False
150,533.9196485326228,0.962079034024238,True
151,748.753347605507,1.0175721695547497,True
152,508.4835755999577,1.0297853094798946,True
153,974.1556853976755,1.0638259508138201,True
154,971.5072349809719,0.9709025834942335,True
155,777.825800837196,1.1021879207053495,True
156,788.1324196424075,1.0116007704165773,True
157,82.87799438330967,0.5643968905469396,False
158,110.15449534320446,1.6028035383223485,False
159,717.923096349502,0.9269322559040448,True
160,524.7426313506478,1.0772268464087045,True
161,184.92482969087675,1.369734082734978,False
162,123.65325631502272,0.782251307212259,False
163,865.430110467413,1.0625369438480956,True
164,818.8482858357103,1.0065702789340925,True
165,821.0219654683347,0.9521299062021918,True
166,875.6776379541045,1.0459713834729856,True
167,74.3250162906971,1.0717466352332081,False
168,774.2621013266508,1.0484812571629223,True
169,731.9608261970278,1.081764088308029,True
170,635.7968289608023,0.9764345698681474,True
171,699.6188829386911,0.9924875862274611,True
172,734.4826886491629,0.9455861929515226,True
173,818.3590950659681,0.9744153385127118,True
174,347.24995835707307,0.9429230727823502,True
175,208.12766977308712,1.1692932189892933,False
176,82.34755404281435,1.1622742665126395,False
177,933.471530563149,0.9697833528569405,True
178,541.898750882571,1.062274336272121,True
179,146.73615035366055,1.4688608381562032,False
180,631.2167651013611,0.9836320810591894,True
181,223.97347074218885,1.1698552988851925,False
182,96.10689913467579,1.5905909514200183,False
183,102.77633638144842,1.283156228640097,False
184,201.65795607377999,1.012817604866977,False
185,984.4367640876943,0.9480452795140295,True
186,798.1806150851341,1.021296924490714,True
187,552.1269801369729,0.9381147005712059,True
188,353.17829713184744,0.9780594938949853,True
189,95.45439488005553,1.6971689907228624,False
190,363.7178643164396,0.9808777684352538,True
191,740.0914186934605,1.0315366869281615,True
192,462.45719679783423,1.000977481594901,True
193,95.44401570780585,0.7292271203016516,False
194,384.31854951708164,0.9439618831078105,True
195,400.9194477234141,0.9332753680585918,True
196,538.8557592632919,0.9726388046453489,True
197,407.4286232566657,1.0983771936323632,True
198,385.92089330351587,0.9665605461084127,True
199,474.24833987689794,0.9028875573998775,True
200,875.0832122309447,0.925446004375123,True
201,781.271644230253,1.0392272186029223,True
202,469.44988582942136,1.0143450165742272,True
203,559.1073359573405,1.071041683144597,True
204,873.864081616981,0.9533840876247957,True
205,736.6610783566449,0.9612880469711544,True
206,234.95308947798873,0.8592940880173691,False
207,639.6754258823227,1.0528118236691684,True
208,729.8012365291853,1.0336297968881316,True
209,955.8691844091738,1.0092604394931686,True
210,791.1407837685051,1.107085849339956,True
211,535.6929104960279,1.0535162647355774,True
212,588.8716268771574,0.9179416613078787,True
213,109.41567471078477,1.1160031755655528,False
214,755.5914121332821,0.9268005927914408,True
215,844.9269763265373,1.0021773360948871,True
216,691.5959990625099,1.0610802634495569,True
217,309.6387478019608,0.9790776624134215,True
218,382.9853757010673,0.9456025117032442,True
219,425.7045120699795,1.0163978377964755,True
220,437.0342835898048,1.0344192999721862,True
221,549.1448374994891,0.9761365931764323,True
222,789.3555588258314,1.0390963560935833,True
